name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc[13];pcm_fftMag_mfcc[14];pcm_fftMag_mfcc[15];pcm_fftMag_mfcc[16];pcm_fftMag_mfcc[17];pcm_fftMag_mfcc[18];pcm_fftMag_mfcc[19];pcm_fftMag_mfcc[20];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de[13];pcm_fftMag_mfcc_de[14];pcm_fftMag_mfcc_de[15];pcm_fftMag_mfcc_de[16];pcm_fftMag_mfcc_de[17];pcm_fftMag_mfcc_de[18];pcm_fftMag_mfcc_de[19];pcm_fftMag_mfcc_de[20];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12];pcm_fftMag_mfcc_de_de[13];pcm_fftMag_mfcc_de_de[14];pcm_fftMag_mfcc_de_de[15];pcm_fftMag_mfcc_de_de[16];pcm_fftMag_mfcc_de_de[17];pcm_fftMag_mfcc_de_de[18];pcm_fftMag_mfcc_de_de[19];pcm_fftMag_mfcc_de_de[20]
'unknown';0.210000;1.112132e+001;1.678928e+001;1.713596e+001;7.785513e+000;-2.040768e+001;-2.391747e+001;-2.618660e+001;3.223676e+001;-2.992144e+001;5.172684e+000;3.671091e-001;-6.538245e+000;1.111662e+001;-7.110091e-001;-1.648319e+001;1.450633e+000;-3.320271e+000;-3.847242e+000;-3.125094e-001;5.057693e+000;1.151173e+002;2.179111e+000;3.366152e+000;-4.543540e+000;-2.618900e+000;2.142292e+000;2.405877e+000;-4.043814e+000;5.132177e+000;6.985912e-002;-9.879969e-001;1.524073e+000;-5.532229e+000;1.461864e+000;3.697093e+000;-2.897228e+000;1.528070e+000;-5.033412e+000;1.492899e+000;2.186182e+000;-1.029670e+000;-3.015529e+000;-7.199626e-002;-1.934817e+000;7.975418e-001;3.691964e-001;-3.237918e+000;-1.180743e+000;2.173982e+000;-1.356568e+000;1.347707e+000;1.981981e+000;-1.381105e+000;3.334694e-002;-1.448939e-001;-1.168667e-001;1.269790e+000;1.766060e-001;7.825346e-002;-7.277396e-001;-5.790169e-001;-8.362545e-002;2.393614e+000
'unknown';0.220000;1.532011e+001;2.355070e+001;9.384358e+000;5.809965e+000;-2.117533e+001;-2.316950e+001;-2.590552e+001;3.376906e+001;-3.336698e+001;1.161717e+001;-4.102569e+000;-1.427834e+001;6.830242e+000;-1.683732e+000;-2.167115e+001;-8.423387e-001;-9.725574e+000;-6.823267e+000;2.552358e+000;2.842533e+000;1.152698e+002;2.433280e+000;4.800310e-001;-3.418571e+000;-1.404318e+000;-1.493153e+000;4.687817e-001;-2.098969e+000;2.573673e+000;2.294267e+000;1.732353e+000;-1.094479e+000;-4.608376e+000;6.952138e-001;2.366552e+000;-1.255484e+000;2.389895e+000;-4.209422e+000;5.836344e-002;1.099641e+000;-9.926962e-001;-5.949348e-001;-6.248198e-001;-3.055443e+000;2.218870e+000;1.993636e+000;-1.491287e+000;-8.524397e-001;3.402590e+000;-2.615602e+000;1.893318e+000;1.337370e+000;-1.402465e+000;-2.736211e-001;-6.806348e-002;4.610624e-001;1.674862e+000;-2.584229e-001;1.681138e+000;-5.876831e-001;-9.388205e-001;1.990371e-001;1.379617e+000
'unknown';0.230000;1.480490e+001;1.640286e+001;9.293653e+000;9.620337e+000;-2.511551e+001;-2.276844e+001;-3.175101e+001;4.869701e+001;-2.315775e+001;1.020080e+000;-4.946470e+000;-9.346044e+000;7.240533e+000;-6.454453e+000;-9.837466e+000;9.948212e+000;-1.310114e+001;-7.209471e+000;2.494460e-001;2.013921e+000;1.163563e+002;7.455815e-001;-4.283025e+000;9.196879e-001;3.367140e+000;-1.017434e+000;-5.015295e-001;3.058185e+000;1.455957e+000;6.448916e+000;3.065980e+000;-4.550870e+000;-7.224982e+000;2.982101e-001;3.910842e+000;5.617569e-001;7.628728e-001;-1.195016e+000;-7.434810e-001;1.392215e-001;-2.025885e-001;-1.106873e-002;-7.970902e-001;-2.302022e+000;2.716008e+000;1.960495e+000;6.338836e-001;-2.538052e-001;3.206914e+000;-3.647975e+000;3.691123e-002;5.144632e-001;-8.130836e-001;-6.451169e-001;2.166278e-001;8.884932e-001;7.955553e-001;-1.383228e+000;2.546391e+000;-1.777576e-001;-7.420378e-001;3.274654e-001;2.236496e-001
'unknown';0.240000;1.556478e+001;1.111675e+001;1.015079e+001;1.147522e+001;-2.391811e+001;-2.590846e+001;-2.267140e+001;4.081682e+001;-1.228688e+001;1.101203e+001;-7.969564e+000;-2.007068e+001;1.034681e+001;2.188680e+000;-1.456971e+001;8.997517e+000;-1.061298e+001;-6.787501e+000;9.269424e-001;1.889985e+000;1.166330e+002;-4.955763e-001;-7.110998e+000;4.669872e+000;5.162381e+000;1.879937e+000;5.041794e-001;7.563699e+000;-4.392012e+000;5.378512e+000;1.878088e+000;-3.541134e+000;-8.119806e+000;1.887218e+000;6.076159e+000;1.706878e+000;-3.712160e-001;2.615060e+000;7.672548e-002;-7.824616e-001;4.133100e-002;-8.947945e-001;-6.213890e-001;-2.728773e-001;1.608809e+000;6.445983e-001;1.562322e+000;-1.120825e-001;1.119952e+000;-3.238347e+000;-1.578379e+000;-1.058393e+000;1.092559e+000;9.867786e-001;4.132352e-001;5.943118e-001;-1.695091e-002;-2.073856e+000;2.128297e+000;2.050842e-001;-2.841532e-001;2.666080e-001;-4.060790e-001
'unknown';0.250000;1.472689e+001;1.591134e+000;2.135118e+001;2.178859e+001;-2.412345e+001;-2.505564e+001;-1.251274e+001;3.599266e+001;-8.216913e+000;2.080515e+001;-2.045374e+001;-3.976698e+001;1.084938e+001;1.690700e+001;-1.722513e+001;3.450691e-001;-8.851648e+000;-7.582530e+000;1.196306e+000;4.521024e+000;1.143803e+002;-3.419117e-001;-4.348443e+000;4.992280e+000;3.900223e+000;3.625165e+000;1.119152e+000;7.159424e+000;-9.624858e+000;-1.287708e+000;1.511451e+000;-1.318018e+000;-7.002098e+000;1.949001e+000;6.284755e+000;-4.006323e-001;-4.007515e+000;4.286304e+000;5.949296e-001;-5.829552e-001;9.064312e-002;-1.747351e+000;-4.916909e-001;2.039187e+000;-3.795355e-001;-2.085464e+000;1.908723e+000;-1.305515e+000;-1.998649e+000;-1.044937e+000;-1.715459e+000;-1.423664e+000;2.579533e+000;3.906878e+000;1.247238e-001;-1.051987e+000;-4.164267e-001;-1.424580e+000;5.984350e-001;3.972833e-001;9.162830e-002;-2.087613e-002;-2.262965e-001
'unknown';0.260000;1.288123e+001;-4.598417e+000;2.670495e+001;2.553774e+001;-1.227167e+001;-1.950500e+001;2.293843e+000;1.816118e+001;-1.394484e+001;1.111507e+001;-1.405460e+001;-3.966690e+001;1.446191e+001;1.701634e+001;-9.442926e+000;2.103153e+000;1.224978e+000;-6.253110e+000;-1.833380e+000;1.795636e+000;1.117838e+002;-1.299187e-001;-8.516465e-001;2.589175e+000;1.552132e+000;3.997157e+000;-9.019718e-001;1.450173e+000;-8.077654e+000;-1.729317e+000;-2.782349e+000;2.751890e+000;2.140751e-001;1.935994e+000;4.151155e+000;-8.590438e-001;-5.594192e+000;3.691404e+000;4.145790e-001;3.996376e-002;1.937282e-001;-1.757188e+000;-7.965713e-001;2.914106e+000;-1.515654e+000;-3.913919e+000;1.423589e+000;-2.947035e+000;-3.228210e+000;1.603760e+000;-1.788253e-001;-5.882689e-001;1.160931e+000;5.162347e+000;-8.648453e-001;-2.165292e+000;-4.022018e-001;4.184300e-003;-1.116021e+000;1.313820e-001;2.963652e-001;-2.022772e-001;4.488214e-001
'unknown';0.270000;1.443711e+001;2.518236e+000;2.597797e+001;2.209019e+001;-1.281290e+001;-2.037440e+001;-8.436508e+000;1.190055e+001;-2.876731e+001;8.525813e+000;-8.494040e+000;-3.455843e+001;1.492799e+001;1.755549e+001;-1.440402e+001;-6.642182e+000;2.411402e+000;-4.502019e+000;-1.285169e+000;2.514311e+000;1.100442e+002;-1.895702e+000;2.783234e+000;6.235886e-002;-5.255057e+000;7.467574e+000;-6.326028e+000;-3.878300e+000;-1.925907e+000;1.425534e+000;-1.722123e+000;5.200285e+000;8.142467e+000;8.974410e-001;-3.865894e-001;-2.374157e-001;-3.748539e+000;1.258988e+000;1.074009e+000;1.861502e-001;-3.831677e-001;-7.113541e-001;-9.039851e-001;1.686277e+000;-5.656704e-001;-3.384296e+000;6.704211e-001;-2.957799e+000;-1.136317e+000;1.192037e+000;9.804710e-001;6.074675e-001;-1.266964e+000;3.462310e+000;-1.116738e+000;-2.058378e+000;4.010615e-001;2.179949e+000;-1.780244e+000;-1.609157e-001;8.621595e-002;-5.185884e-001;1.370642e+000
'unknown';0.280000;1.506008e+001;6.394970e+000;2.078326e+001;1.908508e+001;-9.587604e+000;-3.275894e+001;-1.745865e+001;1.247461e+001;-1.065826e+001;3.239951e+000;-1.899665e-001;-2.160459e+001;1.798748e+001;2.262021e+001;-2.027548e+001;-1.547982e+001;2.212517e+000;-6.254862e+000;2.367498e+000;3.861983e+000;1.100151e+002;-3.701538e+000;3.893694e+000;-4.434372e-001;-9.829576e+000;7.076680e+000;-1.050841e+001;-3.058486e+000;-2.226887e-001;3.127765e+000;5.535306e-001;-9.956322e-001;1.011965e+001;-1.911229e+000;-1.414629e+000;-3.857392e-001;-4.797828e-001;-1.451389e+000;4.940960e-001;3.148114e-001;-7.331496e-001;8.313141e-001;-1.573673e-001;-2.685738e-001;1.224666e+000;-1.219902e+000;-6.467204e-001;-4.923920e-001;1.569405e+000;-1.361295e+000;-6.929976e-001;2.153893e+000;-2.927866e+000;-5.012369e-001;-5.607644e-001;-1.600738e+000;8.236303e-001;3.431404e+000;-1.466596e+000;-3.536962e-001;-2.369351e-001;-5.556628e-001;2.099969e+000
'unknown';0.290000;4.158964e+000;1.001061e+001;2.462382e+001;-1.260364e+000;1.187238e+001;-5.005882e+001;-2.202799e+001;2.920641e+001;-2.732529e+000;1.613210e+001;-1.384631e+000;-8.085808e+000;1.357380e+001;1.217212e+001;-1.299593e+001;-9.606142e+000;-3.050479e+000;-2.211610e+000;2.661764e-002;1.572012e+000;1.117079e+002;-3.076028e+000;1.710272e+000;3.680234e+000;-7.330405e+000;5.437509e+000;-8.866626e+000;3.732167e+000;-7.592154e+000;1.186106e+000;2.880849e+000;-5.779075e+000;5.356668e+000;-1.711076e+000;-1.224245e+000;1.368023e+000;4.335026e+000;-2.043521e+000;-2.494074e-001;-2.892993e-001;-2.038860e+000;3.811606e+000;8.654877e-001;-1.815469e+000;1.776581e+000;2.219019e+000;-2.652138e+000;3.271306e+000;2.161190e+000;-3.740046e+000;-1.833981e+000;9.904898e-001;-1.584547e+000;-3.703756e+000;7.828470e-001;-1.093353e+000;8.311980e-001;2.551767e+000;-2.853189e-001;-6.329524e-001;-2.821981e-001;-1.141150e-001;2.429647e+000
'unknown';0.300000;-4.873820e-001;1.112386e+001;2.516484e+001;-1.193486e+001;1.076908e+001;-5.720483e+001;-6.202847e+000;8.394802e+000;-1.132340e+001;1.007958e+001;-2.258747e+001;-2.304975e+000;5.582854e+000;1.263488e+001;-1.207567e+001;1.186219e+000;-3.301025e+000;-4.927835e+000;-9.152161e-001;-1.398963e+000;1.151085e+002;-3.265920e-001;-1.658034e+000;6.903566e+000;-3.509703e+000;1.778587e+000;-2.093633e+000;5.491965e+000;-1.205101e+001;-5.074591e+000;5.685632e+000;-6.397757e+000;-8.992100e-001;4.364308e-001;-3.433707e+000;2.456388e+000;7.521047e+000;-1.990322e+000;-6.921941e-001;-9.069870e-001;-1.756739e+000;6.481176e+000;8.692645e-001;-2.060544e+000;2.254276e-001;3.230101e+000;-2.935687e+000;5.908053e+000;1.206340e-001;-2.307582e+000;-6.674058e-001;-1.145508e+000;2.275777e+000;-3.527124e+000;1.552595e+000;-1.327191e+000;7.216652e-001;4.990819e-001;7.360157e-001;-4.082080e-001;-1.559412e-001;5.138029e-001;2.272580e+000
'unknown';0.310000;6.830700e+000;8.705150e+000;4.218836e+001;9.481344e-001;4.196300e+000;-5.248459e+001;4.596430e+000;-2.402032e+001;-2.250421e+001;1.951024e+001;-2.619067e+001;-1.742489e+001;1.257492e+001;1.642693e+001;-1.166381e+001;6.699931e+000;-5.049433e+000;-6.412570e+000;-1.090308e+000;-5.049516e+000;1.265555e+002;7.442638e-001;-3.518246e+000;5.271764e+000;2.680104e+000;-3.144069e+000;5.823113e+000;2.652424e+000;-1.471198e+001;-3.643191e+000;6.642759e-001;-2.138886e-002;-4.866886e+000;3.637846e+000;-4.843814e+000;2.497511e+000;5.009880e+000;1.018602e-001;-1.497608e+000;-6.139411e-001;-4.419479e-001;8.611952e+000;-2.939212e-001;-1.271096e+000;-2.693866e+000;8.421240e-001;-2.290101e+000;5.626574e+000;-2.180412e+000;1.692326e+000;1.960163e+000;-3.416663e+000;4.299273e+000;-7.604386e-001;4.539285e-001;-1.072714e+000;1.878984e-001;-1.493045e+000;8.422272e-001;-1.417093e-001;1.017234e-001;1.061495e+000;1.331680e+000
'unknown';0.320000;1.209125e+001;-1.242470e+000;4.651883e+001;4.323113e-001;3.143374e+000;-4.201422e+001;-3.311033e+000;-2.116706e+001;-2.614538e+001;2.997904e+001;-1.977573e+001;-2.143109e+001;2.066907e+001;3.324268e+000;-8.659599e+000;1.397238e+001;-6.739619e+000;-7.615353e+000;-1.608974e+000;-1.610951e+000;1.349972e+002;-1.265361e+000;-3.794765e+000;-1.120640e-001;1.315675e+000;-3.310964e+000;1.168699e+001;-1.915445e+000;-8.200687e+000;2.205385e+000;-4.065723e+000;7.504409e+000;-2.404197e+000;3.177284e+000;-6.240801e+000;2.657843e+000;1.678200e+000;1.155999e+000;-9.228439e-001;-3.025735e-001;1.037409e+000;9.794040e+000;-1.197140e+000;-4.134147e-001;-3.761377e+000;-1.729376e+000;-1.240478e+000;3.082005e+000;-1.923008e+000;3.857322e+000;3.495717e+000;-4.485462e+000;2.890870e+000;1.553514e+000;-1.472187e+000;3.644541e-001;-3.477301e-001;-2.305709e+000;3.461918e-001;2.114448e-002;2.245620e-001;8.872008e-001;9.338655e-002
'unknown';0.330000;1.590967e+000;-1.397449e+000;4.030565e+001;5.956569e+000;-3.510753e-002;-2.853856e+001;-1.021178e+001;-2.957253e+001;-1.353750e+001;9.503754e+000;-2.897442e+000;-2.285718e+001;2.421992e+001;-7.391650e+000;-2.216410e+000;9.050175e+000;-8.218812e-001;-8.355892e+000;-2.696209e+000;-5.317338e-001;1.448233e+002;-4.076249e+000;-3.576840e+000;-6.281278e+000;-5.532474e+000;-3.468219e+000;1.237593e+001;-3.466187e+000;-1.055684e+000;7.346931e+000;-9.326789e+000;8.766211e+000;2.306968e+000;-8.118601e-001;-5.184269e+000;2.206787e+000;-2.087743e-001;5.944538e-001;-8.426288e-001;-8.288889e-002;1.871543e+000;8.813574e+000;-5.497158e-001;-1.598322e-001;-1.963541e+000;-3.222771e+000;-4.055868e-001;6.097231e-002;-2.701202e-001;4.541040e+000;1.565641e+000;-2.096340e+000;-7.827028e-001;2.081871e+000;-2.657788e+000;1.187918e+000;-8.158994e-001;-1.286895e+000;-5.032903e-001;6.168225e-002;1.437838e-001;4.794044e-001;-1.282223e+000
'unknown';0.340000;-4.194320e+000;-2.798661e+000;2.554588e+001;-7.860702e+000;-3.670031e+000;-1.074290e+001;-8.375967e+000;-2.983253e+001;-4.779833e+000;-5.245789e+000;3.287966e+000;-1.160982e+001;1.564677e+001;-6.659841e+000;-3.510154e+000;8.402098e+000;3.651955e-001;-8.570393e+000;-1.625133e+000;1.529191e+000;1.549448e+002;-3.902037e+000;-3.695810e+000;-6.126795e+000;-8.050295e+000;-4.261726e+000;1.003998e+001;-1.063769e+000;4.074594e-001;6.908931e+000;-1.174615e+001;3.662794e+000;3.281433e+000;-4.699649e+000;-1.441209e+000;8.630997e-001;-1.398174e+000;-5.056601e-001;-9.139614e-001;-4.970336e-002;1.522519e+000;6.847298e+000;7.561491e-001;-9.457982e-002;1.261825e+000;-1.547299e+000;-3.509349e-001;-2.380073e+000;8.716234e-001;2.685634e+000;-1.250402e+000;1.038378e+000;-3.524492e+000;9.636167e-001;-2.013834e+000;9.432408e-001;-1.022753e+000;-2.983221e-001;-5.042166e-001;-1.503191e-001;-3.968177e-002;1.018780e-001;-2.357825e+000
'unknown';0.350000;-5.407763e+000;-8.400956e+000;2.126844e+001;-2.256773e+001;-9.738095e+000;-6.240583e+000;-1.020204e+001;-2.496600e+001;3.547676e+000;-9.511287e+000;6.108533e+000;-1.080069e+001;1.102677e+001;-4.502364e+000;-3.204599e+000;8.441202e+000;-5.629571e+000;-1.014819e+001;-1.496672e+000;2.738127e+000;1.606496e+002;-6.859769e-001;-4.366884e+000;-1.538574e+000;-8.750765e+000;-4.696622e+000;6.951479e+000;8.759850e-001;3.689153e+000;1.833242e+000;-5.977212e+000;-2.014095e+000;2.699652e+000;-5.712626e+000;-1.304021e+000;-6.846145e-001;1.135936e-001;-1.583761e+000;-1.193638e+000;-2.145725e-002;1.712518e+000;3.674205e+000;1.524607e+000;1.345889e-001;3.310968e+000;1.225270e+000;4.690981e-002;-2.758917e+000;7.966465e-001;5.417917e-001;-2.885857e+000;3.408137e+000;-3.532494e+000;3.301188e-001;-4.355425e-001;-2.029130e-001;-8.290588e-001;-1.208563e-001;3.544155e-001;-1.574805e-001;-1.297839e-001;-1.084509e-001;-2.652378e+000
'unknown';0.360000;-3.919573e+000;-1.621977e+001;2.540346e+001;-2.555701e+001;-1.331376e+001;-2.963304e+000;-8.634750e+000;-2.143303e+001;-1.433085e-001;-1.924418e+001;-5.964751e+000;-1.105217e+001;3.767401e+000;-5.326420e+000;-3.850006e+000;7.286001e+000;-6.864074e+000;-1.128901e+001;-2.457259e+000;4.366716e+000;1.613205e+002;8.202486e-001;-3.872642e+000;3.825710e+000;-4.811674e+000;-4.451437e+000;2.498850e+000;2.715865e-001;2.855065e+000;-1.289783e+000;-5.486226e-001;-4.727896e+000;2.217544e+000;-4.441504e+000;-3.464722e+000;-1.010219e+000;2.540569e-002;-2.759760e-001;-1.498935e+000;-5.316982e-001;1.626311e+000;5.746002e-001;1.291510e+000;3.923389e-001;2.712313e+000;2.222446e+000;8.187509e-001;-1.806918e+000;5.994171e-002;-4.762143e-001;-2.111010e+000;3.877394e+000;-1.417325e+000;4.328982e-001;7.999715e-001;-1.045104e+000;-3.764254e-001;-2.924622e-001;1.065244e+000;-4.653280e-002;-4.462175e-002;-2.771623e-001;-2.230786e+000
'unknown';0.370000;-1.976291e+000;-1.652131e+001;3.268399e+001;-2.894910e+001;-1.869635e+001;2.329039e+000;-5.702462e+000;-1.532652e+001;-6.689547e+000;-1.338312e+001;-8.341560e+000;-9.637740e+000;1.596478e+000;-1.457847e+001;-5.469557e+000;1.017619e+001;-5.126053e+000;-1.296478e+001;-2.387432e+000;6.612096e+000;1.600065e+002;1.185644e+000;-2.815480e+000;5.297311e+000;-1.025434e+000;-3.138815e+000;2.351910e+000;-1.506321e-001;4.294720e-001;-2.982995e+000;2.115132e+000;-4.700912e+000;4.489507e+000;-3.118646e+000;-5.187078e+000;-1.001847e+000;-1.524846e+000;2.251689e+000;-1.337545e+000;-4.908112e-001;1.277392e+000;-1.311966e+000;5.345005e-001;4.864247e-001;6.980220e-001;2.005995e+000;1.617375e+000;-5.886450e-001;7.604358e-002;-1.060188e+000;-2.202924e-001;1.922719e+000;2.436212e-001;2.404047e-001;9.506465e-001;-3.590130e-001;1.912341e-001;-6.494888e-001;1.083169e+000;1.569431e-001;1.276616e-002;-5.603447e-001;-1.255101e+000
'unknown';0.380000;-1.808813e+000;-1.810169e+001;3.896665e+001;-2.872839e+001;-2.144809e+001;-2.533462e+000;-9.267822e+000;-2.037695e+001;-6.110135e+000;-6.052988e+000;-1.312646e+001;-1.103572e+000;-1.845596e+000;-1.894540e+001;-7.428770e+000;7.661632e+000;-1.266443e+000;-1.465677e+001;-3.838244e+000;7.723762e+000;1.581394e+002;1.619701e+000;-2.509818e+000;4.016827e+000;-8.007307e-001;-9.468756e-001;3.305172e+000;-2.507522e-001;-3.437714e-001;-1.238002e+000;3.594653e+000;-2.080425e+000;4.550997e+000;-1.996783e+000;-4.725203e+000;-8.604110e-001;-2.041265e+000;2.902837e+000;-1.074672e+000;-3.813517e-002;3.542708e-001;-1.813547e+000;2.150154e-001;2.495923e-001;-1.115717e+000;6.801358e-001;1.934901e+000;3.702832e-001;7.559946e-001;-4.585754e-001;8.195464e-001;-4.466565e-001;5.368253e-001;-7.278516e-001;7.154250e-001;8.831171e-001;6.571094e-001;-5.015509e-001;2.559268e-001;2.023816e-001;6.232769e-002;-6.129016e-001;-3.166749e-001
'unknown';0.390000;-5.349205e-001;-2.153739e+001;4.097340e+001;-2.610921e+001;-2.136501e+001;5.304047e+000;-1.063866e+001;-2.334668e+001;-8.383886e+000;-5.531223e+000;-1.381517e+001;6.672542e+000;-1.759958e+000;-2.362826e+001;-6.424453e+000;6.291586e-001;2.830059e+000;-1.515203e+001;-3.260235e+000;7.446566e+000;1.556803e+002;1.586800e+000;-2.616172e+000;1.855977e+000;-7.262629e-001;1.637972e+000;3.605093e+000;1.517372e+000;-1.236877e-002;7.058900e-001;1.564743e+000;-2.119725e+000;2.734949e+000;-2.181755e+000;-2.468846e+000;1.966523e-001;-2.100515e+000;2.242678e+000;-6.210538e-001;-2.044080e-001;-4.531848e-001;-1.407228e+000;4.484583e-002;1.942440e-001;-1.669183e+000;-1.372476e-001;1.549010e+000;-3.323424e-001;9.659390e-001;-1.288916e-001;1.333421e+000;-1.813185e+000;-1.122784e-001;-1.952761e+000;5.673876e-001;1.772964e+000;8.326010e-001;-3.217111e-001;-7.380432e-001;1.075402e-001;-8.948646e-002;-2.954409e-001;2.365703e-001
'unknown';0.400000;3.458246e+000;-2.626082e+001;4.134288e+001;-3.098061e+001;-1.671381e+001;1.207505e+001;-7.420412e+000;-1.914180e+001;-5.486150e+000;-5.196861e+000;-1.363007e+001;3.547671e+000;-4.538293e+000;-2.442753e+001;-7.674613e+000;1.853192e+000;3.672056e+000;-1.556874e+001;-2.211533e+000;5.720835e+000;1.544159e+002;1.694748e+000;-2.724334e+000;-3.220596e-002;-1.560581e+000;2.834672e+000;3.723674e+000;3.217557e+000;7.831081e-001;9.635071e-001;-2.506711e+000;-3.334363e+000;-5.444351e-001;-1.332824e+000;-4.082519e-001;1.676078e+000;-2.194514e+000;1.008164e+000;-8.452719e-001;-3.632614e-001;-5.729085e-001;-9.611435e-001;-3.406771e-001;5.555836e-001;-1.293621e+000;2.360204e-001;5.932491e-001;-1.646785e+000;5.781510e-001;-9.601634e-001;8.083533e-001;-1.962400e+000;-4.744563e-001;-1.940400e+000;5.367867e-001;1.560426e+000;7.084748e-001;-5.049059e-001;-9.441038e-001;1.155977e-002;-2.563093e-001;1.922375e-001;3.854826e-001
'unknown';0.410000;3.324179e+000;-2.552261e+001;4.077576e+001;-3.145430e+001;-1.287363e+001;1.305025e+001;9.606940e-001;-1.600593e+001;-3.472090e+000;-5.987464e+000;-1.868838e+001;1.711384e+000;-7.965947e+000;-2.418163e+001;-4.363374e+000;2.577835e+000;3.618087e+000;-1.561406e+001;-4.222828e+000;5.347635e+000;1.548321e+002;1.372350e+000;-1.737002e+000;-1.024088e+000;-1.331747e+000;2.715462e+000;4.809474e-001;2.944909e+000;-7.784256e-001;2.583358e+000;-3.900113e+000;-4.635334e+000;-2.726582e+000;-6.136870e-001;1.519266e+000;1.892913e+000;-3.056777e+000;-4.911903e-001;-9.145438e-001;-7.756804e-001;2.637779e-001;-5.553162e-001;-6.191050e-001;9.361905e-001;-6.071660e-001;7.935957e-001;2.694647e-002;-2.076773e+000;-3.567991e-002;-1.980981e+000;-4.558029e-002;-1.373182e+000;8.070617e-001;-7.818834e-001;8.814004e-001;6.652025e-001;2.157716e-001;-5.307921e-001;-4.813622e-001;2.201065e-002;-1.228095e-001;3.483376e-001;1.921454e-001
'unknown';0.420000;4.735377e+000;-2.973075e+001;3.890444e+001;-3.385875e+001;-1.152042e+001;1.221181e+001;1.020285e+000;-2.013178e+001;-3.748497e+000;-1.835842e+001;-2.736167e+001;-1.345168e+000;-5.406723e+000;-2.070997e+001;-7.891877e-002;-4.285275e+000;3.380362e+000;-1.865212e+001;-5.173255e+000;5.908685e+000;1.537578e+002;2.353997e-002;-1.714849e-001;-1.011246e+000;6.821133e-001;1.480625e+000;-3.366680e+000;1.926234e+000;-4.761560e+000;1.865031e+000;-3.484917e+000;-3.194901e+000;-2.420237e+000;-9.688310e-002;1.082871e+000;1.833832e+000;-4.087664e+000;-4.507477e-001;-8.701283e-001;-1.034046e+000;9.569769e-001;-3.120895e-001;-6.751487e-001;1.069736e+000;1.547596e-002;9.750000e-001;-1.373810e-001;-1.390120e+000;2.512757e-001;-1.832842e+000;-6.273421e-001;1.239396e-001;2.338574e+000;5.902006e-001;9.422905e-001;-1.586926e-001;-3.802469e-001;-3.705967e-001;1.630190e-001;3.176315e-001;1.433720e-001;1.609409e-001;-6.685991e-002
'unknown';0.430000;5.688264e+000;-2.848743e+001;3.707218e+001;-3.132888e+001;-1.038440e+001;7.640406e+000;-1.344659e-001;-2.674382e+001;3.664077e+000;-1.845101e+001;-3.012604e+001;-4.513948e+000;-4.394178e+000;-1.789071e+001;-7.577346e-001;-1.158549e+001;5.199546e-001;-1.818306e+001;-5.657776e+000;8.671531e+000;1.532328e+002;-6.731211e-001;7.883558e-001;-6.903328e-001;2.120369e+000;2.449728e+000;-3.233594e+000;1.984634e+000;-7.144942e+000;2.722683e-002;-4.812062e+000;1.845853e+000;-2.365670e-001;1.607277e+000;1.116053e-001;1.196634e+000;-3.807901e+000;5.653232e-001;-4.985723e-001;-4.830632e-001;5.235606e-001;-7.710282e-001;-3.190166e-001;6.646701e-001;3.833237e-002;3.710120e-001;-4.949829e-001;1.430824e-001;9.530063e-001;3.778088e-001;-9.514552e-001;8.292278e-001;3.196581e+000;1.248251e+000;9.856029e-001;-3.194565e-001;-6.884848e-001;2.826001e-001;4.062573e-001;4.851688e-001;3.978881e-001;-2.896349e-001;-3.737491e-001
